1,WNT,T1,DRY,DUS,FINE,PEDESTRAIN,Serious,M,CHD,CAR
2,WNT,T4,WET,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,BUS
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,BUS
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
1,WNT,T2,DRY,DUS,FINE,PEDESTRAIN,Slight,M,YNU,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,YNU,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,CHD,CAR
3,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,FALL,T4,DRY,DLT,OTH ,DRIVER,Slight,M,SNR,CAR
3,FALL,T4,DRY,DLT,OTH ,DRIVER,Slight,M,ADL,CAR
3,FALL,T4,DRY,DLT,OTH ,DRIVER,Serious,M,ADL,CAR
3,FALL,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TRC
3,FALL,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Serious,M,YNU,CAR
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Serious,M,CHD,CAR
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Serious,M,YNU,CAR
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,YNU,CAR
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Serious,F,SNR,BUS
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
3,WNT,T4,DRY,DLT,FINE,DRIVER,Serious,M,YNU,TWH
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,F,YNU,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,CHD,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,SNR,CAR
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,YNU,CAR
1,WNT,T2,DRY,DLT,FINE,PEDESTRAIN,Serious,F,YNU,CAR
2,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
3,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
3,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
3,WNT,T4,SNOW,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
1,WNT,T4,WET,DLT,FINE,PEDESTRAIN,Slight,M,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TRC
2,WNT,T2,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,WNT,T2,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,YNU,CAR
1,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
1,WNT,T4,DRY,DLT,FINE,DRIVER,Fatal,M,YNU,CAR
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Serious,M,YNU,CAR
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Serious,F,SNR,CAR
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,BUS
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,CAR
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,BUS
1,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,BUS
2,WNT,T4,SNOW,DLT,SNOW,PASSENGER,Slight,M,CHD,CAR
1,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,BUS
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Serious,F,SNR,TRC
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,SNR,CAR
1,WNT,T5,DRY,DLT,FINE,PEDESTRAIN,Serious,M,CHD,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,CHD,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
1,WNT,T5,DRY,DLT,FINE,PEDESTRAIN,Slight,M,SNR,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
3,WNT,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
1,WNT,T3,DRY,DLT,FINE,PEDESTRAIN,Serious,F,SNR,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,DRIVER,Serious,M,SNR,CAR
2,WNT,T3,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,WNT,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
1,WNT,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TRC
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,F,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,CAR
1,SPR,T6,DRY,RLT,FINE,PEDESTRAIN,Serious,M,CHD,CAR
1,SPR,T6,DRY,DUS,FINE,PEDESTRAIN,Serious,F,YNU,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
1,SPR,T4,DRY,DLT,FINE,DRIVER,Serious,M,ADL,TWH
1,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
1,SPR,T5,DRY,DUS,FINE,PEDESTRAIN,Slight,M,SNR,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,TRC
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TRC
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,TRC
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,SNR,CAR
1,SPR,T2,DRY,DUS,FINE,PEDESTRAIN,Slight,M,ADL,CAR
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,BUS
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Serious,M,ADL,TWH
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,BUS
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,YNU,CAR
1,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TOW
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,SNR,CAR
1,SPR,T6,DRY,DUS,FINE,PEDESTRAIN,Slight,M,CHD,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
1,SPR,T6,DRY,DUS,FINE,PEDESTRAIN,Serious,M,ADL,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
1,SPR,T2,DRY,RLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TRC
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TRC
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,CHD,CAR
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,BUS
1,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
1,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,BUS
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
1,SPR,T5,DRY,DLT,FINE,PEDESTRAIN,Serious,M,CHD,CAR
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
1,SPR,T5,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,YNU,CAR
1,SPR,T1,DRY,RLT,FINE,PEDESTRAIN,Serious,M,CHD,CAR
3,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,YNU,TWH
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T5,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,BUS
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,YNU,CAR
1,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,CHD,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
1,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
1,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,BUS
1,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,BUS
1,SPR,T5,DRY,DLT,FINE,PASSENGER,Serious,F,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,SNR,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T5,DRY,DLT,FINE,PEDESTRAIN,Serious,M,SNR,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Serious,M,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,OTH
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,SNR,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,BUS
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
2,SPR,T6,DRY,DUS,FINE,PASSENGER,Slight,M,YNU,CAR
2,SPR,T6,DRY,DUS,FINE,PASSENGER,Slight,M,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
1,SPR,T6,DRY,DUS,FINE,PEDESTRAIN,Slight,M,SNR,TRC
1,SPR,T1,DRY,DUS,FINE,PEDESTRAIN,Serious,M,CHD,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
1,SPR,T6,DRY,DUS,FINE,PEDESTRAIN,Slight,M,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,BUS
1,SPR,T5,DRY,DLT,WIND,PASSENGER,Slight,F,YNU,OTH
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,CAR
1,SPR,T2,DRY,RLT,FINE,PEDESTRAIN,Serious,M,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
2,SPR,T2,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T2,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T6,DRY,RLT,FINE,PEDESTRAIN,Slight,M,YNU,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T5,DRY,DUS,FINE,PEDESTRAIN,Slight,M,CHD,CAR
1,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T2,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
2,SPR,T6,DRY,DUS,FINE,PASSENGER,Slight,M,YNU,CAR
2,SPR,T6,DRY,DUS,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,CHD,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,M,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,BUS
1,SPR,T6,DRY,NLT,FINE,PASSENGER,Slight,F,CHD,CAR
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,CAR
1,SPR,T6,DRY,DUS,FINE,PEDESTRAIN,Slight,M,YNU,BUS
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
1,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,BUS
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
3,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
2,SPR,T1,DRY,DUS,FINE,PASSENGER,Slight,M,CHD,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,SNR,TRC
2,SPR,T6,DRY,DUS,FINE,PASSENGER,Slight,F,YNU,TWH
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,YNU,CAR
1,SPR,T2,DRY,DLT,FINE,PEDESTRAIN,Slight,F,CHD,CAR
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
2,SPR,T2,DRY,DLT,FINE,DRIVER,Serious,M,ADL,TWH
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
2,SPR,T6,DRY,DUS,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,SNR,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
1,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,SNR,BUS
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,SNR,CAR
2,SPR,T1,DRY,DUS,FINE,PASSENGER,Slight,F,CHD,CAR
2,SPR,T1,DRY,DUS,FINE,PASSENGER,Slight,M,YNU,CAR
3,SPR,T2,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,SNR,TWH
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
1,SPR,T3,DRY,DLT,RAIN,PEDESTRAIN,Slight,F,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,DRIVER,Serious,M,ADL,TWH
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Serious,M,ADL,TWH
2,SPR,T2,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
3,SPR,T6,DRY,DUS,FINE,PASSENGER,Slight,M,ADL,CAR
3,SPR,T6,DRY,DUS,FINE,PASSENGER,Slight,M,CHD,CAR
3,SPR,T6,DRY,DUS,FINE,PASSENGER,Slight,M,CHD,CAR
2,SMR,T3,DRY,DLT,FINE,DRIVER,Slight,M,CHD,TWH
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
2,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,ADL,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
3,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
2,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,BUS
1,SPR,T5,DRY,DUS,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TRC
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,CHD,BUS
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,CHD,CAR
1,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,BUS
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,CHD,CAR
1,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,SNR,BUS
1,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,BUS
1,SPR,T1,DRY,DUS,FINE,PASSENGER,Slight,M,YNU,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,M,SNR,CAR
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,PASSENGER,Slight,M,ADL,BUS
2,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T5,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SPR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,CHD,CAR
3,SPR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SPR,T6,DRY,DUS,FINE,PEDESTRAIN,Slight,M,ADL,CAR
1,SPR,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,M,CHD,CAR
2,SMR,T4,DRY,DLT,FINE,DRIVER,Serious,M,ADL,TWH
2,SMR,T4,DRY,DLT,FINE,DRIVER,Slight,M,CHD,CAR
2,SMR,T6,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SMR,T3,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
2,SMR,T4,DRY,DLT,FINE,DRIVER,Serious,M,ADL,CAR
1,SMR,T4,DRY,DLT,FINE,PEDESTRAIN,Serious,F,SNR,CAR
3,SMR,T5,DRY,DUS,FINE,PASSENGER,Slight,M,YNU,CAR
3,SMR,T5,DRY,DUS,FINE,PASSENGER,Serious,M,YNU,CAR
3,SMR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
3,SMR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
3,SMR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
3,SMR,T5,DRY,DLT,FINE,PASSENGER,Slight,M,CHD,CAR
1,SPR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
1,SMR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,F,SNR,CAR
1,SMR,T4,DRY,DLT,FINE,DRIVER,Serious,M,ADL,TWH
1,SMR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,F,SNR,CAR
2,SMR,T4,DRY,DLT,FINE,DRIVER,Serious,M,SNR,TWH
2,SMR,T5,DRY,DLT,FINE,PASSENGER,Serious,M,ADL,TWH
2,SMR,T5,DRY,DLT,FINE,DRIVER,Slight,M,YNU,TWH
2,SMR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,YNU,CAR
2,SMR,T4,DRY,DLT,FINE,PEDESTRAIN,Slight,M,ADL,CAR
2,SMR,T3,DRY,DLT,FINE,DRIVER,Slight,M,SNR,CAR
2,SMR,T3,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SMR,T3,DRY,DLT,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,SMR,T4,DRY,DLT,FINE,DRIVER,Serious,M,YNU,TWH
2,SMR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,TWH
1,SMR,T6,DRY,DUS,FINE,PEDESTRAIN,Slight,M,YNU,CAR
2,SMR,T2,DRY,DLT,FINE,DRIVER,Slight,M,YNU,CAR
2,SMR,T2,DRY,DLT,FINE,PASSENGER,Slight,M,YNU,CAR
2,SMR,T4,DRY,DLT,FINE,DRIVER,Slight,M,ADL,CAR
2,SMR,T4,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,BUS
1,SMR,T5,DRY,DUS,FINE,PASSENGER,Slight,F,YNU,CAR
1,SMR,T5,DRY,DUS,FINE,PASSENGER,Slight,M,ADL,CAR
1,SMR,T5,DRY,DUS,FINE,PASSENGER,Slight,M,SNR,CAR
1,SMR,T6,DRY,DUS,FINE,PEDESTRAIN,Slight,M,CHD,CAR
2,SMR,T3,DRY,DLT,FINE,PASSENGER,Slight,F,ADL,CAR
